371;371;1;No
372;372;1;No
373;373;1;No
374;374;1;No
375;375;1;No
376;376;1;Yes
377;377;1;No
378;378;1;Yes
379;379;1;No
380;380;1;No
381;381;1;No
382;382;1;No
383;383;1;Yes
384;384;1;Yes
385;385;1;No
386;386;1;Yes
387;387;1;No
388;388;1;Yes
389;389;1;No
390;390;1;No
391;391;1;No
392;392;1;No
393;393;1;No
394;394;1;Yes
395;395;1;No
396;396;1;No
397;397;1;No
398;398;1;No
399;399;1;No
400;400;1;No
401;401;1;No
402;402;1;No
403;403;1;No
404;404;1;No
405;405;1;No
406;406;1;No
407;407;1;Yes
408;408;1;Yes
409;409;1;Yes
410;410;1;No
411;411;1;Yes
412;412;1;No
413;413;1;No
414;414;1;No
415;415;1;Yes
416;416;1;No
417;417;1;No
418;418;1;No
419;419;1;No
420;420;1;Yes
421;421;1;Yes
422;422;1;Yes
423;423;1;Yes
424;424;1;No
425;425;1;No
426;426;1;No
427;427;1;No
428;428;1;No
429;429;1;No
430;430;1;No
431;431;1;Yes
432;432;1;No
433;433;1;Yes
434;434;1;No
435;435;1;No
436;436;1;No
437;437;1;No
438;438;1;Yes
439;439;1;No
440;440;1;Yes
441;441;1;No
442;442;1;Yes
443;443;1;No
444;444;1;Yes
445;445;1;No
446;446;1;No
447;447;1;No
448;448;1;No
449;449;1;No
450;450;1;No
451;451;1;Yes
452;452;1;No
453;453;1;No
454;454;1;No
455;455;1;No
456;456;1;No
457;457;1;No
458;458;1;No
459;459;1;No
460;460;1;No
461;461;1;No
462;462;1;No
463;463;1;Yes
464;464;1;No
465;465;1;Yes
466;466;1;Yes
467;467;1;No
468;468;1;No
469;469;1;No
470;470;1;Yes
471;471;1;Yes
472;472;1;No
473;473;1;No
474;474;1;No
475;475;1;Yes
476;476;1;No
477;477;1;No
478;478;1;Yes
479;479;1;Yes
480;480;1;No
481;481;1;No
482;482;1;No
483;483;1;Yes
484;484;1;No
485;485;1;No
486;486;1;No
487;487;1;No
488;488;1;Yes
489;489;1;No
490;490;1;No
491;491;1;No
492;492;1;No
493;493;1;No
494;494;1;Yes
495;495;1;No
496;496;1;No
497;497;1;No
498;498;1;Yes
499;499;1;Yes
500;500;1;No
501;501;1;No
502;502;1;No
503;503;1;No
504;504;1;No
505;505;1;No
506;506;1;No
507;507;1;No
508;508;1;Yes
509;509;1;No
510;510;1;No
511;511;1;Yes
512;512;1;No
513;513;1;No
514;514;1;No
515;515;1;No
516;516;1;Yes
517;517;1;Yes
518;518;1;No
519;519;1;No
520;520;1;No
521;521;1;No
522;522;1;No
523;523;1;No
524;524;1;Yes
525;525;1;Yes
526;526;1;Yes
527;527;1;No
528;528;1;Yes
529;529;1;No
530;530;1;Yes
531;531;1;No
532;532;1;No
533;533;1;Yes
534;534;1;No
535;535;1;No
536;536;1;No
537;537;1;Yes
538;538;1;No
539;539;1;No
540;540;1;No
541;541;1;No
542;542;1;No
543;543;1;No
544;544;1;Yes
545;545;1;No
546;546;1;No
547;547;1;Yes
548;548;1;No
549;549;1;No
550;550;1;No
551;551;1;No
552;552;1;No
553;553;1;No
554;554;1;No
555;555;1;Yes
556;556;1;No
557;557;1;No
558;558;1;No
559;559;1;Yes
560;560;1;No
561;561;1;Yes
562;562;1;Yes
563;563;1;No
564;564;1;No
565;565;1;No
566;566;1;No
567;567;1;No
568;568;1;No
569;569;1;No
570;570;1;No
571;571;1;No
572;572;1;No
573;573;1;No
574;574;1;No
575;575;1;Yes
576;576;1;No
577;577;1;No
578;578;1;Yes
579;579;1;Yes
580;580;1;Yes
581;581;1;No
582;582;1;Yes
583;583;1;No
584;584;1;No
585;585;1;Yes
586;586;1;No
587;587;1;Yes
588;588;1;No
589;589;1;No
590;590;1;No
591;591;1;Yes
592;592;1;No
593;593;1;No
594;594;1;No
595;595;1;No
596;596;1;No
597;597;1;No
598;598;1;Yes
599;599;1;Yes
600;600;1;No
601;601;1;No
602;602;1;Yes
603;603;1;No
604;604;1;Yes
605;605;1;No
606;606;1;No
607;607;1;Yes
608;608;1;No
609;609;1;No
610;610;1;Yes
611;611;1;No
612;612;1;Yes
613;613;1;No
614;614;1;No
615;615;1;No
616;616;1;Yes
617;617;1;No
618;618;1;Yes
619;619;1;Yes
620;620;1;No
621;621;1;No
622;622;1;No
623;623;1;Yes
624;624;1;No
625;625;1;No
626;626;1;No
627;627;1;No
628;628;1;No
629;629;1;Yes
630;630;1;Yes
631;631;1;No
632;632;1;No
633;633;1;Yes
634;634;1;Yes
635;635;1;No
636;636;1;No
637;637;1;No
638;638;1;No
639;639;1;Yes
640;640;1;Yes
641;641;1;No
642;642;1;No
643;643;1;No
644;644;1;No
645;645;1;No
646;646;1;No
647;647;1;No
648;648;1;No
649;649;1;No
650;650;1;No
651;651;1;Yes
652;652;1;No
653;653;1;Yes
654;654;1;No
655;655;1;No
656;656;1;No
657;657;1;No
658;658;1;Yes
659;659;1;No
660;660;1;No
661;661;1;No
662;662;1;No
663;663;1;No
664;664;1;Yes
665;665;1;No
666;666;1;Yes
667;667;1;Yes
668;668;1;No
669;669;1;No
670;670;1;No
671;671;1;No
672;672;1;No
673;673;1;Yes
674;674;1;No
675;675;1;No
676;676;1;Yes
677;677;1;No
678;678;1;No
679;679;1;No
680;680;1;Yes
681;681;1;Yes
682;682;1;No
683;683;1;No
684;684;1;Yes
685;685;1;No
686;686;1;No
687;687;1;No
688;688;1;No
689;689;1;Yes
690;690;1;Yes
691;691;1;No
692;692;1;Yes
693;693;1;No
694;694;1;No
695;695;1;No
696;696;1;No
697;697;1;No
698;698;1;Yes
699;699;1;No
700;700;1;No
701;701;1;No
702;702;1;Yes
703;703;1;No
704;704;1;No
705;705;1;No
706;706;1;No
707;707;1;No
708;708;1;Yes
709;709;1;Yes
710;710;1;No
711;711;1;No
712;712;1;No
713;713;1;No
714;714;1;No
715;715;1;Yes
716;716;1;No
717;717;1;No
718;718;1;Yes
719;719;1;No
720;720;1;No
721;721;1;No
722;722;1;No
723;723;1;Yes
724;724;1;Yes
725;725;1;No
726;726;1;Yes
727;727;1;Yes
728;728;1;No
729;729;1;No
730;730;1;Yes
731;731;1;No
732;732;1;No
733;733;1;Yes
734;734;1;No
735;735;1;No
736;736;1;No
737;737;1;No
738;738;1;No
739;739;1;No
740;740;1;Yes
741;741;1;No
742;742;1;No
743;743;1;No
744;744;1;No
745;745;1;Yes
746;746;1;Yes
747;747;1;No
748;748;1;No
749;749;1;No
750;750;1;No
751;751;1;No
752;752;1;Yes
753;753;1;No
754;754;1;No
755;755;1;No
756;756;1;Yes
757;757;1;No
758;758;1;No
759;759;1;No
760;760;1;No
761;761;1;Yes
762;762;1;No
763;763;1;No
764;764;1;No
765;765;1;No
766;766;1;No
767;767;1;No
768;768;1;No
769;769;1;Yes
770;770;1;No
771;771;1;No
772;772;1;Yes
773;773;1;No
774;774;1;No
775;775;1;No
776;776;1;No
777;777;1;Yes
778;778;1;No
779;779;1;No
780;780;1;No
781;781;1;No
782;782;1;Yes
783;783;1;No
784;784;1;No
785;785;1;No
786;786;1;No
787;787;1;No
788;788;1;No
789;789;1;Yes
790;790;1;No
791;791;1;No
792;792;1;No
793;793;1;Yes
794;794;1;No
795;795;1;No
796;796;1;No
797;797;1;No
798;798;1;No
799;799;1;No
800;800;1;Yes
801;801;1;No
802;802;1;No
803;803;1;Yes
804;804;1;No
805;805;1;No
806;806;1;No
807;807;1;No
808;808;1;No
809;809;1;Yes
810;810;1;No
811;811;1;No
812;812;1;No
813;813;1;No
814;814;1;Yes
815;815;1;Yes
816;816;1;No
817;817;1;No
818;818;1;Yes
819;819;1;Yes
820;820;1;No
821;821;1;No
822;822;1;No
823;823;1;Yes
824;824;1;Yes
825;825;1;No
826;826;1;No
827;827;1;No
828;828;1;Yes
829;829;1;No
830;830;1;No
831;831;1;Yes
832;832;1;No
833;833;1;No
834;834;1;No
835;835;1;No
836;836;1;No
837;837;1;No
838;838;1;Yes
839;839;1;No
840;840;1;No
841;841;1;No
842;842;1;Yes
843;843;1;No
844;844;1;No
845;845;1;No
846;846;1;No
847;847;1;No
848;848;1;No
849;849;1;Yes
850;850;1;No
851;851;1;Yes
852;852;1;Yes
853;853;1;No
854;854;1;Yes
855;855;1;No
856;856;1;No
857;857;1;Yes
858;858;1;No
859;859;1;No
860;860;1;No
861;861;1;No
862;862;1;Yes
863;863;1;No
864;864;1;Yes
865;865;1;No
866;866;1;Yes
867;867;1;No
868;868;1;Yes
869;869;1;Yes
870;870;1;Yes
871;871;1;Yes
872;872;1;No
873;873;1;No
874;874;1;Yes
875;875;1;No
876;876;1;Yes
877;877;1;No
878;878;1;No
879;879;1;No
880;880;1;No
881;881;1;No
882;882;1;Yes
883;883;1;Yes
884;884;1;No
885;885;1;Yes
886;886;1;Yes
887;887;1;No
888;888;1;No
889;889;1;No
890;890;1;No
891;891;1;Yes
892;892;1;Yes
893;893;1;No
894;894;1;No
895;895;1;Yes
896;896;1;No
897;897;1;No
898;898;1;Yes
899;899;1;Yes
900;900;1;Yes
901;901;1;No
902;902;1;No
903;903;1;No
904;904;1;Yes
905;905;1;No
906;906;1;No
907;907;1;Yes
908;908;1;No
909;909;1;Yes
910;910;1;No
911;911;1;No
912;912;1;Yes
913;913;1;Yes
914;914;1;No
915;915;1;No
916;916;1;No
917;917;1;Yes
918;918;1;Yes
919;919;1;Yes
920;920;1;No
921;921;1;No
922;922;1;No
923;923;1;No
924;924;1;No
925;925;1;No
926;926;1;No
927;927;1;No
928;928;1;No
929;929;1;Yes
930;930;1;No
931;931;1;No
932;932;1;No
933;933;1;Yes
934;934;1;No
935;935;1;No
936;936;1;Yes
937;937;1;No
938;938;1;No
939;939;1;No
940;940;1;Yes
941;941;1;No
942;942;1;Yes
943;943;1;No
944;944;1;No
945;945;1;No
946;946;1;No
947;947;1;No
948;948;1;No
949;949;1;No
950;950;1;No
951;951;1;No
952;952;1;No
953;953;1;Yes
954;954;1;No
955;955;1;No
956;956;1;No
957;957;1;No
958;958;1;Yes
959;959;1;No
960;960;1;No
961;961;1;No
962;962;1;Yes
963;963;1;Yes
964;964;1;Yes
965;965;1;No
966;966;1;Yes
967;967;1;Yes
968;968;1;Yes
969;969;1;No
970;970;1;Yes
971;971;1;Yes
972;972;1;No
973;973;1;No
974;974;1;No
975;975;1;No
976;976;1;No
977;977;1;No
978;978;1;No
979;979;1;No
980;980;1;No
981;981;1;Yes
982;982;1;Yes
983;983;1;Yes
984;984;1;No
985;985;1;No
986;986;1;Yes
987;987;1;Yes
988;988;1;No
989;989;1;No
990;990;1;Yes
991;991;1;Yes
992;992;1;No
993;993;1;No
994;994;1;Yes
995;995;1;No
996;996;1;No
997;997;1;Yes
998;998;1;No
999;999;1;No
1000;1000;1;No
1001;1001;1;Yes
1002;1002;1;Yes
1003;1003;1;No
1004;1004;1;Yes
1005;1005;1;No
1006;1006;1;No
1007;1007;1;Yes
1008;1008;1;No
1009;1009;1;Yes
1010;1010;1;No
1011;1011;1;No
1012;1012;1;Yes
1013;1013;1;No
1014;1014;1;Yes
1015;1015;1;No
1016;1016;1;No
1017;1017;1;No
1018;1018;1;No
1019;1019;1;Yes
1020;1020;1;Yes
1021;1021;1;Yes
1022;1022;1;No
1023;1023;1;No
1024;1024;1;No
1025;1025;1;Yes
1026;1026;1;Yes
1027;1027;1;No
1028;1028;1;No
1029;1029;1;Yes
1030;1030;1;No
1031;1031;1;No
1032;1032;1;No
1033;1033;1;Yes
1034;1034;1;No
1035;1035;1;No
1036;1036;1;Yes
1037;1037;1;Yes
1038;1038;1;Yes
1039;1039;1;No
1040;1040;1;Yes
1041;1041;1;Yes
1042;1042;1;Yes
1043;1043;1;Yes
1044;1044;1;No
1045;1045;1;No
1046;1046;1;No
1047;1047;1;No
1048;1048;1;No
1049;1049;1;Yes
1050;1050;1;Yes
1051;1051;1;No
1052;1052;1;No
1053;1053;1;No
1054;1054;1;Yes
1055;1055;1;No
1056;1056;1;No
1057;1057;1;No
1058;1058;1;Yes
1059;1059;1;No
1060;1060;1;No
1061;1061;1;Yes
1062;1062;1;No
1063;1063;1;Yes
1064;1064;1;Yes
1065;1065;1;No
1066;1066;1;No
1067;1067;1;Yes
1068;1068;1;No
1069;1069;1;No
1070;1070;1;Yes
1071;1071;1;Yes
1072;1072;1;Yes
1073;1073;1;No
1074;1074;1;No
1075;1075;1;No
1076;1076;1;No
1077;1077;1;Yes
1078;1078;1;No
1079;1079;1;Yes
1080;1080;1;No
1081;1081;1;No
1082;1082;1;No
1083;1083;1;No
1084;1084;1;No
1085;1085;1;No
1086;1086;1;No
1087;1087;1;No
1088;1088;1;No
1089;1089;1;No
1090;1090;1;No
1091;1091;1;Yes
1092;1092;1;No
1093;1093;1;No
1094;1094;1;No
1095;1095;1;No
1096;1096;1;No
1097;1097;1;Yes
1098;1098;1;No
1099;1099;1;No
1100;1100;1;No
1101;1101;1;Yes
1102;1102;1;No
1103;1103;1;Yes
1104;1104;1;Yes
1105;1105;1;Yes
1106;1106;1;Yes
1107;1107;1;Yes
1108;1108;1;No
1109;1109;1;No
1110;1110;1;No
1111;1111;1;Yes
1112;1112;1;No
1113;1113;1;Yes
1114;1114;1;Yes
1115;1115;1;No
1116;1116;1;No
1117;1117;1;No
1118;1118;1;No
1119;1119;1;No
1120;1120;1;Yes
1121;1121;1;No
1122;1122;1;No
1123;1123;1;No
1124;1124;1;No
1125;1125;1;No
1126;1126;1;No
1127;1127;1;Yes
1128;1128;1;Yes
1129;1129;1;No
1130;1130;1;No
1131;1131;1;No
1132;1132;1;No
1133;1133;1;Yes
1134;1134;1;No
1135;1135;1;No
1136;1136;1;No
1137;1137;1;Yes
1138;1138;1;No
1139;1139;1;No
1140;1140;1;No
1141;1141;1;No
1142;1142;1;No
1143;1143;1;No
1144;1144;1;No
1145;1145;1;No
1146;1146;1;Yes
1147;1147;1;No
1148;1148;1;No
1149;1149;1;No
1150;1150;1;No
1151;1151;1;No
1152;1152;1;No
1153;1153;1;No
1154;1154;1;No
1155;1155;1;No
1156;1156;1;Yes
1157;1157;1;Yes
1158;1158;1;No
1159;1159;1;No
1160;1160;1;Yes
1161;1161;1;No
1162;1162;1;No
1163;1163;1;No
1164;1164;1;Yes
1165;1165;1;Yes
1166;1166;1;No
1167;1167;1;No
1168;1168;1;Yes
1169;1169;1;No
1170;1170;1;No
1171;1171;1;No
1172;1172;1;No
1173;1173;1;No
1174;1174;1;No
1175;1175;1;No
1176;1176;1;No
1177;1177;1;No
1178;1178;1;No
1179;1179;1;Yes
1180;1180;1;Yes
1181;1181;1;No
1182;1182;1;No
1183;1183;1;Yes
1184;1184;1;Yes
1185;1185;1;No
1186;1186;1;No
1187;1187;1;Yes
1188;1188;1;Yes
1189;1189;1;No
1190;1190;1;No
1191;1191;1;No
1192;1192;1;No
1193;1193;1;Yes
1194;1194;1;No
1195;1195;1;No
1196;1196;1;No
1197;1197;1;No
1198;1198;1;No
1199;1199;1;Yes
1200;1200;1;No
1201;1201;1;Yes
1202;1202;1;No
1203;1203;1;No
1204;1204;1;No
1205;1205;1;Yes
1206;1206;1;No
1207;1207;1;Yes
1208;1208;1;No
1209;1209;1;No
1210;1210;1;No
1211;1211;1;No
1212;1212;1;Yes
1213;1213;1;No
1214;1214;1;No
1215;1215;1;Yes
1216;1216;1;No
1217;1217;1;Yes
1218;1218;1;No
1219;1219;1;No
1220;1220;1;Yes
1221;1221;1;No
1222;1222;1;Yes
1223;1223;1;Yes
1224;1224;1;No
1225;1225;1;No
1226;1226;1;No
1227;1227;1;No
1228;1228;1;No
1229;1229;1;No
1230;1230;1;Yes
1231;1231;1;No
1232;1232;1;Yes
1233;1233;1;No
1234;1234;1;No
1235;1235;1;No
1236;1236;1;No
1237;1237;1;Yes
1238;1238;1;No
1239;1239;1;No
1240;1240;1;No
1241;1241;1;No
1242;1242;1;Yes
1243;1243;1;No
1244;1244;1;Yes
1245;1245;1;No
1246;1246;1;No
1247;1247;1;No
1248;1248;1;No
1249;1249;1;No
1250;1250;1;No
1251;1251;1;No
1252;1252;1;No
1253;1253;1;Yes
1254;1254;1;No
1255;1255;1;No
1256;1256;1;Yes
1257;1257;1;No
1258;1258;1;Yes
1259;1259;1;No
